keypoint_0,keypoint_1,keypoint_2,keypoint_3,keypoint_4,keypoint_5,keypoint_6,keypoint_7,keypoint_8,keypoint_9,keypoint_10,keypoint_11,keypoint_12,keypoint_13,keypoint_14,keypoint_15,keypoint_16,keypoint_17,keypoint_18,keypoint_19,keypoint_20,keypoint_21,keypoint_22,keypoint_23,keypoint_24,keypoint_25,keypoint_26,keypoint_27,keypoint_28,keypoint_29,keypoint_30,keypoint_31,keypoint_32,keypoint_33,keypoint_34,keypoint_35,keypoint_36,keypoint_37,keypoint_38,keypoint_39,keypoint_40,keypoint_41,keypoint_42,keypoint_43,keypoint_44,keypoint_45,keypoint_46,keypoint_47,keypoint_48,keypoint_49,keypoint_50,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,label
491.6150207519531,88.07152557373047,0.9913583993911743,525.1847534179688,74.57823181152344,0.9860787987709045,487.1053161621094,64.87335968017578,0.8861007690429688,588.4157104492188,117.53960418701172,0.9648439288139343,0.0,0.0,0.23679231107234955,627.96728515625,300.5209655761719,0.9966200590133667,467.06683349609375,243.65138244628906,0.9849045276641846,616.5375366210938,535.9190673828125,0.9691795110702515,463.6376953125,420.6873779296875,0.854764997959137,560.2037963867188,676.0342407226562,0.8763224482536316,427.6777648925781,561.0543212890625,0.6776732802391052,555.845458984375,649.3775634765625,0.791252613067627,446.5068359375,614.0297241210938,0.7083644866943359,0.0,0.0,0.030855869874358177,0.0,0.0,0.019781433045864105,0.0,0.0,0.001940287183970213,0.0,0.0,0.0015393266221508384,160.8770456464722,166.74034826397224,8.900869969152067,2.067608533147661,90.05096904173075,90.05196567045097,curl de biceps
459.42095947265625,157.62783813476562,0.9874588251113892,473.33868408203125,141.11355590820312,0.9762549996376038,450.97491455078125,144.85507202148438,0.9055925607681274,510.15234375,143.8097686767578,0.9015719890594482,0.0,0.0,0.37050291895866394,541.8604736328125,232.3013458251953,0.9953005313873291,442.2098083496094,236.41481018066406,0.9878119826316833,540.281005859375,321.031005859375,0.9850346446037292,405.609130859375,319.8724670410156,0.9420790076255798,518.09130859375,227.60687255859375,0.9725332856178284,405.6552429199219,230.5329132080078,0.920367419719696,511.7348327636719,464.224365234375,0.9924697279930115,445.2900695800781,464.1201477050781,0.9877777695655823,513.25634765625,622.4431762695312,0.9189227819442749,457.85955810546875,619.5309448242188,0.8820849061012268,0.0,0.0,0.35449156165122986,0.0,0.0,0.30228832364082336,14.380884863009623,23.650504024641062,6.381190067664049,24.455070651473644,38.957513105486356,31.842103037800815,curl de biceps
500.7712097167969,90.96932220458984,0.9869657754898071,533.4846801757812,78.36009216308594,0.9773919582366943,496.490478515625,66.84981536865234,0.8585034608840942,597.5977172851562,126.01473999023438,0.9350610971450806,0.0,0.0,0.23012766242027283,631.763671875,312.73193359375,0.9910995364189148,479.1955871582031,253.0703125,0.987413763999939,623.0375366210938,531.4032592773438,0.9438366889953613,464.1451416015625,414.7826843261719,0.9128592014312744,564.5230712890625,669.29345703125,0.8737449049949646,429.3990478515625,552.8773193359375,0.8272716403007507,570.6221313476562,643.6996459960938,0.8168889880180359,467.71527099609375,607.5804443359375,0.8112879395484924,0.0,0.0,0.048106707632541656,0.0,0.0,0.0469372533261776,0.0,0.0,0.0035475161857903004,0.0,0.0,0.00366784306243062,159.29097883858753,171.19408401531527,8.181400784094253,3.46236161511718,90.05120614678927,90.0571161787932,curl de biceps
510.8531494140625,95.88572692871094,0.9926272034645081,541.053466796875,79.24609375,0.9870803952217102,507.4688720703125,74.827880859375,0.904248833656311,604.875244140625,112.98754119873047,0.9657704830169678,0.0,0.0,0.2411932349205017,647.6529541015625,289.22662353515625,0.9952473044395447,500.56915283203125,248.86648559570312,0.9900617599487305,645.0938110351562,507.5785827636719,0.965431809425354,479.55645751953125,409.0941467285156,0.9167769551277161,561.3355712890625,672.8728637695312,0.8951674699783325,414.6128234863281,524.8930053710938,0.8105556964874268,566.498779296875,654.5027465820312,0.8338691592216492,465.66650390625,620.5433959960938,0.8160895109176636,0.0,0.0,0.041849151253700256,0.0,0.0,0.03363073244690895,0.0,0.0,0.0025704011786729097,0.0,0.0,0.0023610664065927267,153.79915497836384,158.18620822305078,11.854593214552107,2.1066103267328806,90.05242426257334,90.05778495538212,curl de biceps
526.831787109375,107.99606323242188,0.9926403164863586,557.5208129882812,88.04718780517578,0.9879856705665588,523.4635009765625,82.54154205322266,0.9044725894927979,621.6403198242188,112.3980941772461,0.9655569195747375,0.0,0.0,0.23266974091529846,658.2020263671875,287.78961181640625,0.9945264458656311,518.8667602539062,246.71202087402344,0.9888457655906677,652.551513671875,504.5614318847656,0.961431622505188,485.37860107421875,398.0688781738281,0.9075296521186829,543.7743530273438,615.096923828125,0.918281614780426,397.7020568847656,460.6279296875,0.8467121720314026,576.04833984375,642.1746215820312,0.8257543444633484,484.8036193847656,609.3873901367188,0.8060224056243896,0.0,0.0,0.059697311371564865,0.0,0.0,0.04923088476061821,0.0,0.0,0.003628893755376339,0.0,0.0,0.003365660784766078,136.9525277353601,137.98453743328662,11.558630677549166,7.110291879349134,90.05087834466633,90.05568312733298,curl de biceps
535.9571533203125,126.11852264404297,0.9905098080635071,566.5375366210938,105.43754577636719,0.9863138198852539,532.7420654296875,100.60681915283203,0.8875853419303894,632.7644653320312,122.37556457519531,0.9604223370552063,0.0,0.0,0.207583487033844,669.4720458984375,275.2648010253906,0.9929015040397644,526.3772583007812,242.9335479736328,0.9878830313682556,670.1939086914062,479.59539794921875,0.9599855542182922,486.32708740234375,378.5586853027344,0.9079626798629761,547.9779663085938,524.8839111328125,0.94073086977005,375.0874938964844,391.13720703125,0.866458535194397,591.2576904296875,602.7567138671875,0.8882278800010681,499.4652099609375,576.134033203125,0.8700995445251465,0.0,0.0,0.13555499911308289,0.0,0.0,0.11144530773162842,0.0,0.0,0.008101030252873898,0.0,0.0,0.007535887882113457,110.13034838922101,112.90327565670833,13.634659354393765,11.834240978885898,90.05107567075035,90.05700728876553,curl de biceps
534.1101684570312,150.51544189453125,0.9923189282417297,560.3489990234375,127.38236999511719,0.9881183505058289,530.15380859375,126.15635681152344,0.8998714685440063,625.760986328125,132.41099548339844,0.9628118276596069,0.0,0.0,0.1948777288198471,673.1001586914062,285.5117492675781,0.9938399195671082,534.4647216796875,251.38336181640625,0.9868131875991821,659.8358764648438,476.0377502441406,0.9565353989601135,486.37744140625,370.8152770996094,0.9071235656738281,559.97705078125,440.6567687988281,0.9518067836761475,396.891845703125,340.8668518066406,0.8884828090667725,580.9757080078125,602.6990966796875,0.8900538682937622,495.80755615234375,571.85107421875,0.8773859143257141,0.0,0.0,0.17851956188678741,0.0,0.0,0.1505357176065445,0.0,0.0,0.010757716372609138,0.0,0.0,0.010127685964107513,74.47271994964876,93.42735996990895,12.213040239647253,15.053166119587255,90.04869987433264,90.05502387909505,curl de biceps
531.1130981445312,165.5104522705078,0.9885846972465515,554.1986083984375,142.3078155517578,0.9841793179512024,524.7857666015625,144.48948669433594,0.8600409626960754,624.9700317382812,145.8251190185547,0.9460208415985107,0.0,0.0,0.165071040391922,673.0361938476562,287.1616516113281,0.9917639493942261,537.4851684570312,259.54541015625,0.9839522242546082,656.3866577148438,486.2330627441406,0.9495900273323059,487.6524963378906,385.92132568359375,0.8950328826904297,621.674072265625,480.04541015625,0.9277466535568237,440.0127258300781,329.68280029296875,0.8432527780532837,583.2340087890625,612.324462890625,0.9005193710327148,497.3106689453125,587.1305541992188,0.8784226775169373,0.0,0.0,0.19646352529525757,0.0,0.0,0.1669360250234604,0.0,0.0,0.01458998117595911,0.0,0.0,0.014016121625900269,84.67383372570669,61.78840488888633,10.65801541129479,14.52862114773405,90.04770295616218,90.05298020951369,curl de biceps
525.001220703125,186.0135040283203,0.9899981617927551,543.7804565429688,160.80612182617188,0.9836931824684143,516.019775390625,166.1472625732422,0.8774327635765076,609.2446899414062,155.11412048339844,0.9460557103157043,0.0,0.0,0.17013458907604218,672.783447265625,295.5017395019531,0.9923273921012878,529.4160766601562,266.8209228515625,0.9816625714302063,631.4771728515625,475.044189453125,0.9485657215118408,468.8974914550781,385.24945068359375,0.8994652628898621,598.2927856445312,332.6015625,0.9358712434768677,415.7704162597656,278.1836853027344,0.8614084124565125,570.9827880859375,627.7614135742188,0.8240846991539001,478.1454162597656,596.5957641601562,0.8011199831962585,0.0,0.0,0.08367283642292023,0.0,0.0,0.06828046590089798,0.0,0.0,0.004314536228775978,0.0,0.0,0.004132742993533611,26.070357917722546,53.458728404720475,4.078251285292345,18.23052220655922,90.04999168269856,90.05491875914007,curl de biceps
517.416259765625,207.75540161132812,0.9922951459884644,537.3977661132812,178.36807250976562,0.9873533248901367,498.8650817871094,185.124755859375,0.9168087244033813,599.2815551757812,155.21949768066406,0.9416095018386841,0.0,0.0,0.20715169608592987,664.7456665039062,290.4167785644531,0.9925801157951355,502.1216125488281,264.513671875,0.9782729148864746,621.6654663085938,483.857666015625,0.9494033455848694,453.7610778808594,395.1483154296875,0.8810132145881653,587.9954833984375,332.7068786621094,0.9441045522689819,419.42608642578125,284.7747802734375,0.8658314347267151,568.8671264648438,623.7388916015625,0.810921847820282,467.7474670410156,595.8565063476562,0.7706828117370605,0.0,0.0,0.10265948623418808,0.0,0.0,0.07813426852226257,0.0,0.0,0.006318716332316399,0.0,0.0,0.005645213183015585,25.113187977521715,37.59429085882521,3.4925267703144645,14.391603869530115,90.0480701523033,90.05238176123918,curl de biceps
461.3043518066406,155.9405517578125,0.9872027039527893,475.2772521972656,140.02847290039062,0.9763314723968506,452.5216064453125,142.9600067138672,0.8973351716995239,510.4834899902344,144.3115692138672,0.9147308468818665,0.0,0.0,0.3720324635505676,541.0470581054688,233.83932495117188,0.9960953593254089,448.1566162109375,235.62986755371094,0.9886088371276855,543.866943359375,324.22918701171875,0.9883043766021729,416.7074279785156,321.8604736328125,0.9454568028450012,507.0185241699219,231.09481811523438,0.977454662322998,386.6667785644531,248.02452087402344,0.9260733127593994,509.5965576171875,468.6993713378906,0.9932020306587219,446.8371276855469,465.81353759765625,0.9884710311889648,512.1627197265625,630.2818603515625,0.9115038514137268,454.4362487792969,623.1895141601562,0.8656031489372253,0.0,0.0,0.3043040335178375,0.0,0.0,0.2503184378147125,19.799256249036727,42.17672834260086,9.414071443914539,19.709015373261217,38.1872752969428,33.33557698595868,curl de biceps
466.2084655761719,150.66294860839844,0.9882073998451233,481.7887268066406,133.07949829101562,0.9778503775596619,457.0530090332031,136.1510467529297,0.9031240344047546,521.5977783203125,136.14370727539062,0.9262421131134033,0.0,0.0,0.37197330594062805,551.2628173828125,235.76083374023438,0.9964510202407837,463.93109130859375,226.57821655273438,0.9881361722946167,544.951904296875,353.0626220703125,0.9866980910301208,420.9925231933594,325.76898193359375,0.9459066987037659,507.51654052734375,265.6864013671875,0.9741494059562683,368.7529296875,276.17999267578125,0.9289742708206177,509.820068359375,489.36334228515625,0.9917185306549072,449.6400146484375,480.5413818359375,0.9875041842460632,494.6798400878906,660.40283203125,0.7976224422454834,445.37249755859375,646.4224243164062,0.727706789970398,0.0,0.0,0.11649930477142334,0.0,0.0,0.09482373297214508,26.271754970293802,69.8983281569527,6.201440268898174,20.18649092105641,41.894046739600405,36.04001968477417,curl de biceps
464.13360595703125,146.46177673339844,0.987594485282898,481.78680419921875,129.32498168945312,0.9791863560676575,455.62701416015625,131.41270446777344,0.8973891735076904,522.8575439453125,135.36473083496094,0.9408791065216064,0.0,0.0,0.3739525377750397,556.256103515625,234.45106506347656,0.9970265030860901,454.9060363769531,234.2169647216797,0.9879557490348816,555.8938598632812,351.9866638183594,0.986954391002655,424.81719970703125,345.3592834472656,0.9278334379196167,495.1417236328125,307.91650390625,0.9725649356842041,365.1287536621094,316.87335205078125,0.9044353365898132,510.58319091796875,487.2881164550781,0.991879403591156,443.6336975097656,480.44952392578125,0.9862290620803833,495.07781982421875,656.6492309570312,0.8111349940299988,443.849365234375,640.3358154296875,0.7222126722335815,0.0,0.0,0.13413876295089722,0.0,0.0,0.10391615331172943,54.21910909958259,79.63570424517388,10.062998270560948,12.527111666557301,42.24540731197871,34.65078681891245,curl de biceps
462.6937561035156,141.0643768310547,0.9888610243797302,480.2841491699219,124.14364624023438,0.9812812209129333,455.0392761230469,125.73394012451172,0.9040382504463196,520.7457885742188,129.79095458984375,0.9505290389060974,0.0,0.0,0.40077856183052063,558.2775268554688,228.38772583007812,0.997830331325531,450.2095947265625,234.0555877685547,0.9913926124572754,566.8504638671875,341.6960754394531,0.989612877368927,421.7494812011719,339.4544677734375,0.9432275891304016,503.517333984375,393.15771484375,0.9767682552337646,343.2462158203125,378.9791259765625,0.9172747731208801,510.1507263183594,466.00927734375,0.9955831170082092,441.93170166015625,460.42730712890625,0.9925600290298462,494.94647216796875,623.271484375,0.9183934926986694,436.4876403808594,606.8447265625,0.8728903532028198,0.0,0.0,0.3412972390651703,0.0,0.0,0.2848469913005829,124.76898181516954,131.83504590591264,15.776319592289958,13.01658217570379,43.975757641690976,37.85596904659775,curl de biceps
460.67333984375,132.7317352294922,0.9899051785469055,479.5817565917969,115.94913482666016,0.9838378429412842,452.57745361328125,116.61857604980469,0.9061889052391052,521.4365844726562,125.22293090820312,0.9499809145927429,0.0,0.0,0.35330626368522644,557.8424682617188,234.9559783935547,0.9973141551017761,444.5279235839844,236.45062255859375,0.9868348240852356,567.805419921875,365.3829650878906,0.9888867735862732,421.0185241699219,353.5733337402344,0.9216471314430237,517.8661499023438,463.61016845703125,0.9770132303237915,363.1717529296875,431.560546875,0.901594877243042,510.0694580078125,493.17138671875,0.9900326728820801,437.41387939453125,486.9817199707031,0.9813722372055054,496.8728942871094,648.27490234375,0.7905553579330444,433.6851806640625,632.5807495117188,0.6730131506919861,0.0,0.0,0.1349971443414688,0.0,0.0,0.09898817539215088,148.68277588554201,154.78377607157822,14.850077129034261,9.723362342081893,42.33180858070774,35.90112695626238,curl de biceps
446.32476806640625,126.12230682373047,0.9905430674552917,466.3458251953125,107.54874420166016,0.9849759936332703,436.80963134765625,108.41311645507812,0.9091265797615051,513.3887329101562,118.0711441040039,0.9475470781326294,0.0,0.0,0.3302368223667145,554.3693237304688,241.68467712402344,0.9965213537216187,435.7732849121094,238.6939239501953,0.9853894114494324,565.2565307617188,395.91558837890625,0.9851981997489929,417.07415771484375,373.52276611328125,0.9196814894676208,540.8284912109375,526.8549194335938,0.9688093066215515,379.522705078125,472.6814880371094,0.8941468000411987,515.3743286132812,533.2123413085938,0.9822668433189392,436.5692443847656,525.5296630859375,0.9700589179992676,505.0995788574219,693.9631958007812,0.5815905928611755,0.0,0.0,0.45737791061401367,0.0,0.0,0.052466120570898056,0.0,0.0,0.040449757128953934,165.39455451672325,167.1541577609522,11.656539074880623,8.054894414900115,39.70649449198084,90.04299484522792,curl de biceps
428.03546142578125,123.61900329589844,0.987231969833374,448.20159912109375,102.11875915527344,0.9821526408195496,418.8803405761719,103.38613891601562,0.8612768054008484,504.21246337890625,109.66412353515625,0.9429261088371277,0.0,0.0,0.2562122642993927,551.32861328125,246.84934997558594,0.9938825368881226,431.1891174316406,237.95294189453125,0.9838293194770813,572.584716796875,419.6847229003906,0.9720005989074707,414.4495849609375,388.28167724609375,0.89921635389328,562.9942626953125,570.548828125,0.9469161629676819,397.78497314453125,511.48846435546875,0.8644784688949585,526.0713500976562,560.4721069335938,0.9558596611022949,449.7172546386719,550.73583984375,0.9354086518287659,0.0,0.0,0.3015797436237335,0.0,0.0,0.2404303103685379,0.0,0.0,0.02006315253674984,0.0,0.0,0.017583850771188736,169.35129739849273,178.6508545112306,11.615611033726521,9.743934826138798,90.04876816952027,90.05600274474595,curl de biceps
446.9977722167969,123.0305404663086,0.9923723936080933,469.9508056640625,99.90853881835938,0.9878931641578674,436.2408142089844,101.8516616821289,0.9248980283737183,527.4381103515625,108.74064636230469,0.9550126791000366,0.0,0.0,0.3123236894607544,579.2303466796875,252.9288787841797,0.9955534338951111,441.0098571777344,248.77066040039062,0.9875218272209167,600.728515625,430.2633361816406,0.9736030697822571,425.39019775390625,401.4122009277344,0.9174975156784058,573.16259765625,588.8651733398438,0.9367502927780151,381.07867431640625,518.7587280273438,0.8593485355377197,542.662353515625,587.311767578125,0.9515441060066223,451.9835510253906,576.5797729492188,0.93509840965271,0.0,0.0,0.17081962525844574,0.0,0.0,0.13320578634738922,0.0,0.0,0.00803269725292921,0.0,0.0,0.007146604359149933,163.22794811032475,165.15551921783032,13.153253585167066,7.760012344990083,90.05594071571304,90.06271326052341,curl de biceps
488.9290771484375,138.9439697265625,0.9884834885597229,511.70404052734375,116.99268341064453,0.9761946797370911,478.1350402832031,117.30168151855469,0.9084760546684265,565.6890869140625,124.2406005859375,0.9047096371650696,0.0,0.0,0.3742273449897766,609.048583984375,251.0223846435547,0.9877018332481384,473.174560546875,247.5158233642578,0.9921614527702332,629.894287109375,393.67059326171875,0.9451084733009338,429.4056701660156,373.5278015136719,0.95891934633255,569.2949829101562,442.261962890625,0.9340696930885315,340.6114501953125,406.3813781738281,0.9394662976264954,557.8287353515625,551.9806518554688,0.945801317691803,471.15380859375,540.2178955078125,0.9568060040473938,0.0,0.0,0.3262384533882141,0.0,0.0,0.391476035118103,0.0,0.0,0.024101199582219124,0.0,0.0,0.030888468027114868,120.41028568167427,129.45842813292975,17.972575751584987,18.758564376110048,90.0452343647331,90.04518751981934,curl de biceps
482.49981689453125,140.7562713623047,0.9942812919616699,505.4255676269531,115.69263458251953,0.989619791507721,472.0926818847656,118.84305572509766,0.9421031475067139,562.7985229492188,116.6298599243164,0.9399750232696533,0.0,0.0,0.24267587065696716,611.9856567382812,252.1170654296875,0.99212646484375,468.6001281738281,246.50665283203125,0.984953761100769,607.3055419921875,410.5669250488281,0.9617117643356323,409.6806640625,391.5868225097656,0.9214235544204712,577.68310546875,264.107421875,0.9514469504356384,349.42742919921875,279.836669921875,0.9003932476043701,558.8002319335938,614.0272827148438,0.886999249458313,458.36077880859375,600.1039428710938,0.8719182014465332,0.0,0.0,0.06949106603860855,0.0,0.0,0.0547148622572422,0.0,0.0,0.00261137168854475,0.0,0.0,0.0022993881721049547,13.12606766431542,50.43547067325136,6.668359434905457,20.444198314505872,90.0564175851322,90.06200570098771,curl de biceps
426.3694152832031,108.99089813232422,0.8985764384269714,437.4049377441406,102.15177917480469,0.968979001045227,0.0,0.0,0.35941511392593384,462.41815185546875,117.89424133300781,0.978359043598175,0.0,0.0,0.09091819822788239,465.63330078125,190.9073486328125,0.9962865114212036,454.5251770019531,178.22303771972656,0.7151148319244385,455.0721435546875,282.27081298828125,0.9880161881446838,0.0,0.0,0.11467823386192322,426.2097473144531,352.4434814453125,0.953672468662262,0.0,0.0,0.15454502403736115,463.5845642089844,349.6440734863281,0.9935927987098694,456.97991943359375,342.70233154296875,0.9372990131378174,451.2752380371094,487.88250732421875,0.9927681684494019,451.5531311035156,475.3092041015625,0.9338353872299194,471.19952392578125,619.91748046875,0.9609122276306152,472.6382141113281,599.2403564453125,0.8590118288993835,164.23619625912414,89.92953458899493,5.854392825726913,112.26565272341732,166.3302799971181,168.00091008052163,curl de biceps
421.35894775390625,112.32023620605469,0.8790208101272583,432.1645812988281,104.462158203125,0.9654229283332825,0.0,0.0,0.3193000257015228,458.54302978515625,118.78195190429688,0.9777929782867432,0.0,0.0,0.08333700895309448,464.1457824707031,191.71435546875,0.9955269694328308,454.0008239746094,181.73521423339844,0.658306360244751,459.5766296386719,287.1236572265625,0.9849556088447571,0.0,0.0,0.08851470798254013,434.1512756347656,362.84002685546875,0.9416142702102661,0.0,0.0,0.12123863399028778,462.9356384277344,353.3101806640625,0.9921249747276306,456.8148498535156,347.4856262207031,0.9221521615982056,450.873779296875,489.518310546875,0.9916986227035522,450.5538330078125,478.6057434082031,0.92401123046875,473.4560241699219,622.0036010742188,0.959583044052124,473.8036804199219,602.5187377929688,0.8538464903831482,164.17986933466725,89.93324122214574,2.3127432397639085,112.78879619866528,165.26623295796267,166.63927610646897,curl de biceps
442.6320495605469,113.99259185791016,0.9206205606460571,452.7627868652344,106.5993423461914,0.9680055975914001,0.0,0.0,0.37604859471321106,477.49432373046875,121.05448150634766,0.979625403881073,0.0,0.0,0.12385427206754684,480.61724853515625,191.52734375,0.9982571005821228,472.6993103027344,180.08486938476562,0.8911880850791931,463.5306091308594,269.7420959472656,0.9952690005302429,0.0,0.0,0.3348192274570465,402.6784973144531,292.5404968261719,0.981372594833374,0.0,0.0,0.3936617374420166,473.7815856933594,350.5115966796875,0.9978460073471069,468.0006103515625,342.6550598144531,0.9818974137306213,455.1501770019531,486.1697692871094,0.9968427419662476,456.6031494140625,473.6095275878906,0.9749881625175476,475.7893371582031,617.5072021484375,0.975274920463562,478.3006591796875,599.3663940429688,0.9168680310249329,122.86171218213609,89.93698104838745,9.861156597265456,109.19989086535722,163.24910163972996,165.2366764365129,curl de biceps
440.5940856933594,115.62598419189453,0.9270052909851074,450.31524658203125,108.02056121826172,0.9551438093185425,0.0,0.0,0.46688100695610046,475.995361328125,120.05601501464844,0.9593194723129272,0.0,0.0,0.1284073144197464,476.7560729980469,186.41213989257812,0.9963968396186829,468.7300720214844,176.1688232421875,0.9138491749763489,435.8487854003906,247.27476501464844,0.9903886914253235,0.0,0.0,0.4916445314884186,397.11798095703125,196.5708465576172,0.9669201970100403,0.0,0.0,0.48559990525245667,472.5550537109375,344.65301513671875,0.996487021446228,465.09844970703125,338.33172607421875,0.981907069683075,453.0209045410156,487.0469665527344,0.9955185651779175,459.32989501953125,474.43011474609375,0.9774811267852783,475.52020263671875,617.3032836914062,0.9659988880157471,474.92144775390625,598.1830444335938,0.9144719839096069,71.2808749752546,90.04830931019434,32.38528605982443,109.3154626529363,162.38864493549002,170.39209930497495,curl de biceps
0.0,0.0,0.45703476667404175,0.0,0.0,0.4182140529155731,0.0,0.0,0.13770082592964172,453.931396484375,123.96482849121094,0.7593322992324829,0.0,0.0,0.13324113190174103,457.9723205566406,190.1442413330078,0.9603335857391357,467.38201904296875,182.91493225097656,0.8335357308387756,418.6545715332031,261.128173828125,0.8980796337127686,421.7390441894531,252.14639282226562,0.5332141518592834,421.5273132324219,212.81752014160156,0.7652212381362915,0.0,0.0,0.4224252998828888,465.1717834472656,360.4473876953125,0.98639976978302,469.436767578125,355.5338134765625,0.9731060266494751,449.7988586425781,491.5752258300781,0.9906299710273743,457.1414794921875,476.6963806152344,0.9820041060447693,476.5350036621094,619.9725341796875,0.9635741710662842,469.0719299316406,598.1470336914062,0.9493710994720459,25.579653740485814,92.5220653285481,31.402658269019007,34.078963051081764,161.55077727113243,168.59524880734335,curl de biceps
436.4872741699219,114.15476989746094,0.9103139042854309,445.5459289550781,106.81803894042969,0.9495547413825989,0.0,0.0,0.41103726625442505,469.8399658203125,119.6163101196289,0.9604398012161255,0.0,0.0,0.11389738321304321,471.0113830566406,186.3984375,0.9962459206581116,467.878173828125,174.837646484375,0.8872442841529846,435.0346984863281,251.94677734375,0.9895831346511841,0.0,0.0,0.39942091703414917,404.7908630371094,200.96112060546875,0.9616572260856628,0.0,0.0,0.3945681154727936,468.45111083984375,344.6086120605469,0.9962823987007141,464.2226867675781,337.8489685058594,0.9783625602722168,452.0475769042969,484.43304443359375,0.9959251880645752,461.4117431640625,469.3783264160156,0.9770431518554688,476.9577331542969,617.752685546875,0.9724717140197754,477.6739807128906,593.5386962890625,0.9252890944480896,59.43621602980733,90.05595885288167,27.83338233932869,109.20520294940818,162.72549799051504,171.31368347763217,curl de biceps
454.5927734375,111.94367980957031,0.9261762499809265,465.55010986328125,105.62110900878906,0.96159428358078,0.0,0.0,0.4117879569530487,488.3453063964844,121.87074279785156,0.9733134508132935,0.0,0.0,0.1474655717611313,484.80401611328125,191.39617919921875,0.9982137680053711,477.23516845703125,179.29986572265625,0.9280986189842224,456.359130859375,261.0111083984375,0.9957028031349182,0.0,0.0,0.48811593651771545,393.2606201171875,258.66851806640625,0.9837790131568909,410.088623046875,261.8903503417969,0.5249360799789429,473.4562072753906,351.76043701171875,0.9980986714363098,467.35333251953125,344.0514831542969,0.9869447350502014,453.7430419921875,486.7939147949219,0.9968006610870361,455.1107482910156,476.2105712890625,0.9788057208061218,473.2368469238281,615.6856079101562,0.9709623456001282,478.4767150878906,603.4320068359375,0.9122479557991028,110.09890159485082,11.97168001651587,18.17742639940444,107.15898479360557,163.0938828557677,164.30030437500253,curl de biceps
466.7973327636719,86.47600555419922,0.989059329032898,478.9183654785156,76.26956939697266,0.9581584334373474,454.7220458984375,76.59024810791016,0.9727832674980164,495.8743896484375,85.23641967773438,0.7361076474189758,438.20849609375,86.35321807861328,0.8360747694969177,513.8067016601562,158.06451416015625,0.9919694066047668,421.8976745605469,160.77772521972656,0.9972608089447021,530.1122436523438,242.9491424560547,0.9557900428771973,407.0776062011719,247.99481201171875,0.9874835014343262,535.6849365234375,315.6008605957031,0.9393305778503418,404.1535339355469,320.5224914550781,0.9764124155044556,500.6893615722656,341.7626037597656,0.9985406398773193,439.4170227050781,342.6258544921875,0.9991200566291809,501.3782043457031,475.96673583984375,0.9967736601829529,434.3375549316406,477.9074401855469,0.9982142448425293,498.0990295410156,586.3464965820312,0.9792871475219727,429.7121887207031,593.9592895507812,0.9862448573112488,173.5126963655845,172.66504222447668,14.957946155883183,15.14660541454348,178.0042483538873,179.86780595967738,curl de biceps
466.30328369140625,96.87956237792969,0.9853745698928833,478.8758239746094,85.72637176513672,0.9610840678215027,454.68414306640625,85.3351058959961,0.9648280739784241,495.61676025390625,93.04090881347656,0.7545604705810547,439.6454772949219,92.61811828613281,0.763720691204071,514.2490844726562,166.36546325683594,0.9889484643936157,420.2532958984375,165.73846435546875,0.9923549890518188,536.03564453125,252.10604858398438,0.9306483268737793,399.708740234375,251.52420043945312,0.9542582035064697,545.1885375976562,240.03085327148438,0.878715455532074,406.1799011230469,234.9047393798828,0.9124436378479004,498.97540283203125,345.41827392578125,0.9975146055221558,436.2032470703125,345.6155700683594,0.9978544116020203,502.05072021484375,476.96551513671875,0.9970819354057312,433.6335144042969,478.4080505371094,0.9977546334266663,498.2093811035156,587.236328125,0.987092912197113,433.5565490722656,594.1538696289062,0.9894094467163086,51.41930150521933,7.808254318589342,19.1327675516772,18.53519132765732,176.6656564004341,178.9294706272457,curl de biceps
